SPEI12(t-3),SPEI12(t-4),SPEI12(t-5),SPEI12
0.470246063,0.250223534,0.017816683,-0.031686111
0.285875497,0.470246063,0.250223534,0.145013655
-0.320594867,0.285875497,0.470246063,0.183686289
-0.031686111,-0.320594867,0.285875497,0.519166092
0.145013655,-0.031686111,-0.320594867,0.646269093
0.183686289,0.145013655,-0.031686111,0.384697422
0.519166092,0.183686289,0.145013655,0.942664939
0.646269093,0.519166092,0.183686289,1.196283086
0.384697422,0.646269093,0.519166092,1.521099441
0.942664939,0.384697422,0.646269093,1.418757818
1.196283086,0.942664939,0.384697422,1.342373707
1.521099441,1.196283086,0.942664939,1.433115636
1.418757818,1.521099441,1.196283086,1.278166194
1.342373707,1.418757818,1.521099441,0.658951702
1.433115636,1.342373707,1.418757818,0.624676486
1.278166194,1.433115636,1.342373707,0.14349643
0.658951702,1.278166194,1.433115636,0.121219665
0.624676486,0.658951702,1.278166194,0.492229848
0.14349643,0.624676486,0.658951702,-0.289953508
0.121219665,0.14349643,0.624676486,-0.76758339
0.492229848,0.121219665,0.14349643,-1.411010011
-0.289953508,0.492229848,0.121219665,-1.838902731
-0.76758339,-0.289953508,0.492229848,-1.875984369
-1.411010011,-0.76758339,-0.289953508,-1.838634594
-1.838902731,-1.411010011,-0.76758339,-2.046095512
-1.875984369,-1.838902731,-1.411010011,-1.524237109
-1.838634594,-1.875984369,-1.838902731,-1.365297929
-2.046095512,-1.838634594,-1.875984369,-1.356365119
-1.524237109,-2.046095512,-1.838634594,-1.488170853
-1.365297929,-1.524237109,-2.046095512,-1.639805449
-1.356365119,-1.365297929,-1.524237109,-1.430684173
-1.488170853,-1.356365119,-1.365297929,-1.326368842
-1.639805449,-1.488170853,-1.356365119,-1.096088057
-1.430684173,-1.639805449,-1.488170853,-1.081921001
-1.326368842,-1.430684173,-1.639805449,-0.300622905
-1.096088057,-1.326368842,-1.430684173,-0.422189377
-1.081921001,-1.096088057,-1.326368842,0.333040832
-0.300622905,-1.081921001,-1.096088057,0.169548763
-0.422189377,-0.300622905,-1.081921001,-0.409717727
0.333040832,-0.422189377,-0.300622905,-0.132819794
0.169548763,0.333040832,-0.422189377,-0.196171434
-0.409717727,0.169548763,0.333040832,-0.136060699
-0.132819794,-0.409717727,0.169548763,-0.007538271
-0.196171434,-0.132819794,-0.409717727,-0.212981536
-0.136060699,-0.196171434,-0.132819794,-0.124531763
-0.007538271,-0.136060699,-0.196171434,-0.083473417
-0.212981536,-0.007538271,-0.136060699,-0.915326158
-0.124531763,-0.212981536,-0.007538271,-0.778590979
-0.083473417,-0.124531763,-0.212981536,-1.200080912
-0.915326158,-0.083473417,-0.124531763,-1.424127095
-0.778590979,-0.915326158,-0.083473417,-1.471979668
-1.200080912,-0.778590979,-0.915326158,-1.66151911
-1.424127095,-1.200080912,-0.778590979,-1.360012102
-1.471979668,-1.424127095,-1.200080912,-1.574128858
-1.66151911,-1.471979668,-1.424127095,-1.597708944
-1.360012102,-1.66151911,-1.471979668,-1.415380007
-1.574128858,-1.360012102,-1.66151911,-1.806915594
-1.597708944,-1.574128858,-1.360012102,-1.759444449
-1.415380007,-1.597708944,-1.574128858,-1.976656225
-1.806915594,-1.415380007,-1.597708944,-1.460496753
-1.759444449,-1.806915594,-1.415380007,-1.430071171
-1.976656225,-1.759444449,-1.806915594,-0.748542509
-1.460496753,-1.976656225,-1.759444449,-0.849870639
-1.430071171,-1.460496753,-1.976656225,-1.093873276
-0.748542509,-1.430071171,-1.460496753,-1.161972315
-0.849870639,-0.748542509,-1.430071171,-1.027052488
-1.093873276,-0.849870639,-0.748542509,-0.919268356
-1.161972315,-1.093873276,-0.849870639,-1.309638746
-1.027052488,-1.161972315,-1.093873276,-1.169492339
-0.919268356,-1.027052488,-1.161972315,-1.376809538
-1.309638746,-0.919268356,-1.027052488,-1.218790316
-1.169492339,-1.309638746,-0.919268356,-1.060643836
-1.376809538,-1.169492339,-1.309638746,-0.574209813
-1.218790316,-1.376809538,-1.169492339,-0.83705244
-1.060643836,-1.218790316,-1.376809538,-1.028216203
-0.574209813,-1.060643836,-1.218790316,-0.765438322
-0.83705244,-0.574209813,-1.060643836,-0.670338304
-1.028216203,-0.83705244,-0.574209813,-0.833096442
-0.765438322,-1.028216203,-0.83705244,-0.824875517
-0.670338304,-0.765438322,-1.028216203,-0.555003865
-0.833096442,-0.670338304,-0.765438322,-0.342576112
-0.824875517,-0.833096442,-0.670338304,-0.182624226
-0.555003865,-0.824875517,-0.833096442,-0.074069877
-0.342576112,-0.555003865,-0.824875517,-0.249939221
-0.182624226,-0.342576112,-0.555003865,-0.808062781
-0.074069877,-0.182624226,-0.342576112,-0.668237767
-0.249939221,-0.074069877,-0.182624226,-0.765592016
-0.808062781,-0.249939221,-0.074069877,-0.695470231
-0.668237767,-0.808062781,-0.249939221,-1.250781942
-0.765592016,-0.668237767,-0.808062781,-1.307820949
-0.695470231,-0.765592016,-0.668237767,-1.498001043
-1.250781942,-0.695470231,-0.765592016,-1.734681467
-1.307820949,-1.250781942,-0.695470231,-1.915400197
-1.498001043,-1.307820949,-1.250781942,-1.823930115
-1.734681467,-1.498001043,-1.307820949,-2.122234711
-1.915400197,-1.734681467,-1.498001043,-2.083710983
-1.823930115,-1.915400197,-1.734681467,-2.224934623
-2.122234711,-1.823930115,-1.915400197,-2.099109498
-2.083710983,-2.122234711,-1.823930115,-2.23075051
-2.224934623,-2.083710983,-2.122234711,-2.630897887
-2.099109498,-2.224934623,-2.083710983,-2.442230888
-2.23075051,-2.099109498,-2.224934623,-2.254534538
-2.630897887,-2.23075051,-2.099109498,-2.06725926
-2.442230888,-2.630897887,-2.23075051,-1.698514342
-2.254534538,-2.442230888,-2.630897887,-1.52361361
-2.06725926,-2.254534538,-2.442230888,-1.476209071
-1.698514342,-2.06725926,-2.254534538,-1.094650454
-1.52361361,-1.698514342,-2.06725926,-1.050289146
-1.476209071,-1.52361361,-1.698514342,-0.625616544
-1.094650454,-1.476209071,-1.52361361,-0.655287172
-1.050289146,-1.094650454,-1.476209071,-0.221326176
-0.625616544,-1.050289146,-1.094650454,0.067132138
-0.655287172,-0.625616544,-1.050289146,-0.011021715
-0.221326176,-0.655287172,-0.625616544,0.048551548
0.067132138,-0.221326176,-0.655287172,0.264596407
-0.011021715,0.067132138,-0.221326176,-0.041339663
0.048551548,-0.011021715,0.067132138,-0.070504878
0.264596407,0.048551548,-0.011021715,-0.063128428
-0.041339663,0.264596407,0.048551548,-0.176617224
-0.070504878,-0.041339663,0.264596407,0.211803466
-0.063128428,-0.070504878,-0.041339663,-0.283263036
-0.176617224,-0.063128428,-0.070504878,0.065008185
0.211803466,-0.176617224,-0.063128428,-0.511580242
-0.283263036,0.211803466,-0.176617224,-0.363356062
0.065008185,-0.283263036,0.211803466,-0.530640705
-0.511580242,0.065008185,-0.283263036,-0.983419209
-0.363356062,-0.511580242,0.065008185,-1.405984324
-0.530640705,-0.363356062,-0.511580242,-1.217632618
-0.983419209,-0.530640705,-0.363356062,-1.242369752
-1.405984324,-0.983419209,-0.530640705,-1.162673245
-1.217632618,-1.405984324,-0.983419209,-1.188945066
-1.242369752,-1.217632618,-1.405984324,-0.866020132
-1.162673245,-1.242369752,-1.217632618,-0.815130902
-1.188945066,-1.162673245,-1.242369752,-1.409059863
-0.866020132,-1.188945066,-1.162673245,-1.129021745
-0.815130902,-0.866020132,-1.188945066,-1.265388651
-1.409059863,-0.815130902,-0.866020132,-1.191436801
-1.129021745,-1.409059863,-0.815130902,-1.191867905
-1.265388651,-1.129021745,-1.409059863,-0.926979709
-1.191436801,-1.265388651,-1.129021745,-0.726078999
-1.191867905,-1.191436801,-1.265388651,-0.083504632
-0.926979709,-1.191867905,-1.191436801,-0.246836275
-0.726078999,-0.926979709,-1.191867905,-0.221629292
-0.083504632,-0.726078999,-0.926979709,-0.754849135
-0.246836275,-0.083504632,-0.726078999,-0.756198469
-0.221629292,-0.246836275,-0.083504632,0.216398766
-0.754849135,-0.221629292,-0.246836275,0.384362401
-0.756198469,-0.754849135,-0.221629292,0.433202308
0.216398766,-0.756198469,-0.754849135,0.466423362
0.384362401,0.216398766,-0.756198469,0.620171166
0.433202308,0.384362401,0.216398766,0.067642392
0.466423362,0.433202308,0.384362401,-0.345067818
0.620171166,0.466423362,0.433202308,-1.032112196
0.067642392,0.620171166,0.466423362,-4.54E-05
-0.345067818,0.067642392,0.620171166,0.179329652
-1.032112196,-0.345067818,0.067642392,0.271139809
-4.54E-05,-1.032112196,-0.345067818,0.150915386
0.179329652,-4.54E-05,-1.032112196,-0.111662983
0.271139809,0.179329652,-4.54E-05,-0.487213434
0.150915386,0.271139809,0.179329652,-0.526020622
-0.111662983,0.150915386,0.271139809,-0.216897512
-0.487213434,-0.111662983,0.150915386,-0.467383101
-0.526020622,-0.487213434,-0.111662983,0.02751035
-0.216897512,-0.526020622,-0.487213434,0.316969862
-0.467383101,-0.216897512,-0.526020622,0.406079045
0.02751035,-0.467383101,-0.216897512,-0.575169805
0.316969862,0.02751035,-0.467383101,-0.474379432
0.406079045,0.316969862,0.02751035,-0.514411609
-0.575169805,0.406079045,0.316969862,-0.421533275
-0.474379432,-0.575169805,0.406079045,-1.092425886
-0.514411609,-0.474379432,-0.575169805,-1.043007198
-0.421533275,-0.514411609,-0.474379432,-0.923234802
-1.092425886,-0.421533275,-0.514411609,-0.842555548
-1.043007198,-1.092425886,-0.421533275,-0.00276532
-0.923234802,-1.043007198,-1.092425886,0.189380073
-0.842555548,-0.923234802,-1.043007198,-0.129020033
-0.00276532,-0.842555548,-0.923234802,-0.314549927
0.189380073,-0.00276532,-0.842555548,-0.280021514
-0.129020033,0.189380073,-0.00276532,-0.385000877
-0.314549927,-0.129020033,0.189380073,-0.178604063
-0.280021514,-0.314549927,-0.129020033,0.436661812
-0.385000877,-0.280021514,-0.314549927,0.744804003
-0.178604063,-0.385000877,-0.280021514,0.8581766
0.436661812,-0.178604063,-0.385000877,1.138141117
0.744804003,0.436661812,-0.178604063,1.035169636
0.8581766,0.744804003,0.436661812,0.574962698
1.138141117,0.8581766,0.744804003,0.290794312
1.035169636,1.138141117,0.8581766,0.845488721
0.574962698,1.035169636,1.138141117,1.047746765
0.290794312,0.574962698,1.035169636,1.331016776
0.845488721,0.290794312,0.574962698,1.655241116
1.047746765,0.845488721,0.290794312,1.757737102
1.331016776,1.047746765,0.845488721,1.523159541
1.655241116,1.331016776,1.047746765,1.782076163
1.757737102,1.655241116,1.331016776,1.648657715
1.523159541,1.757737102,1.655241116,1.415610947
1.782076163,1.523159541,1.757737102,1.292626377
1.648657715,1.782076163,1.523159541,1.201973909
1.415610947,1.648657715,1.782076163,1.175311196
1.292626377,1.415610947,1.648657715,0.67150868
1.201973909,1.292626377,1.415610947,0.332566341
1.175311196,1.201973909,1.292626377,0.343160946
0.67150868,1.175311196,1.201973909,-0.305117935
0.332566341,0.67150868,1.175311196,-0.9468293
0.343160946,0.332566341,0.67150868,-1.084882402
-0.305117935,0.343160946,0.332566341,-1.451957343
-0.9468293,-0.305117935,0.343160946,-0.836536141
-1.084882402,-0.9468293,-0.305117935,-0.717606511
-1.451957343,-1.084882402,-0.9468293,-0.70207779
-0.836536141,-1.451957343,-1.084882402,-0.527317565
-0.717606511,-0.836536141,-1.451957343,-0.548055132
-0.70207779,-0.717606511,-0.836536141,-0.064892477
-0.527317565,-0.70207779,-0.717606511,0.530802562
-0.548055132,-0.527317565,-0.70207779,0.360874256
-0.064892477,-0.548055132,-0.527317565,0.598081406
0.530802562,-0.064892477,-0.548055132,0.902912884
0.360874256,0.530802562,-0.064892477,0.761077011
0.598081406,0.360874256,0.530802562,0.834414333
0.902912884,0.598081406,0.360874256,0.625810748
0.761077011,0.902912884,0.598081406,0.426147431
0.834414333,0.761077011,0.902912884,0.377078815
0.625810748,0.834414333,0.761077011,0.063024013
0.426147431,0.625810748,0.834414333,0.052816626
0.377078815,0.426147431,0.625810748,0.063756256
0.063024013,0.377078815,0.426147431,-0.374228039
0.052816626,0.063024013,0.377078815,-0.31924135
0.063756256,0.052816626,0.063024013,-0.717443811
-0.374228039,0.063756256,0.052816626,-1.146752633
-0.31924135,-0.374228039,0.063756256,-0.597719915
-0.717443811,-0.31924135,-0.374228039,-0.395319516
-1.146752633,-0.717443811,-0.31924135,-1.027385693
-0.597719915,-1.146752633,-0.717443811,-0.86152997
-0.395319516,-0.597719915,-1.146752633,-1.134059338
-1.027385693,-0.395319516,-0.597719915,-1.256672416
-0.86152997,-1.027385693,-0.395319516,-1.39490774
-1.134059338,-0.86152997,-1.027385693,-1.691422821
-1.256672416,-1.134059338,-0.86152997,-1.31505003
-1.39490774,-1.256672416,-1.134059338,-1.058988149
-1.691422821,-1.39490774,-1.256672416,-0.483754049
-1.31505003,-1.691422821,-1.39490774,-0.278948085
-1.058988149,-1.31505003,-1.691422821,-0.316146772
-0.483754049,-1.058988149,-1.31505003,-1.079055309
-0.278948085,-0.483754049,-1.058988149,-0.468326661
-0.316146772,-0.278948085,-0.483754049,-0.585161794
-1.079055309,-0.316146772,-0.278948085,0.148110577
-0.468326661,-1.079055309,-0.316146772,0.623908617
-0.585161794,-0.468326661,-1.079055309,1.166208514
0.148110577,-0.585161794,-0.468326661,1.246752985
0.623908617,0.148110577,-0.585161794,0.969380512
1.166208514,0.623908617,0.148110577,1.161126346
1.246752985,1.166208514,0.623908617,1.286070992
0.969380512,1.246752985,1.166208514,1.403129385
1.161126346,0.969380512,1.246752985,1.179378861
1.286070992,1.161126346,0.969380512,1.385947203
1.403129385,1.286070992,1.161126346,1.468607717
1.179378861,1.403129385,1.286070992,1.838604543
1.385947203,1.179378861,1.403129385,1.959925634
1.468607717,1.385947203,1.179378861,2.183101754
1.838604543,1.468607717,1.385947203,2.051630521
1.959925634,1.838604543,1.468607717,2.008978129
2.183101754,1.959925634,1.838604543,2.020535419
2.051630521,2.183101754,1.959925634,1.947752138
2.008978129,2.051630521,2.183101754,1.60327894
2.020535419,2.008978129,2.051630521,1.371983402
1.947752138,2.020535419,2.008978129,1.766293221
1.60327894,1.947752138,2.020535419,1.65900355
1.371983402,1.60327894,1.947752138,1.64751482
1.766293221,1.371983402,1.60327894,1.31534678
1.65900355,1.766293221,1.371983402,0.880733037
1.64751482,1.65900355,1.766293221,0.529949746
1.31534678,1.64751482,1.65900355,0.559754652
0.880733037,1.31534678,1.64751482,0.362251132
0.529949746,0.880733037,1.31534678,0.304141584
0.559754652,0.529949746,0.880733037,-0.030218982
0.362251132,0.559754652,0.529949746,0.137677728
0.304141584,0.362251132,0.559754652,0.017423564
-0.030218982,0.304141584,0.362251132,-0.746364255
0.137677728,-0.030218982,0.304141584,-0.696205876
0.017423564,0.137677728,-0.030218982,-1.016500011
-0.746364255,0.017423564,0.137677728,-1.160017624
-0.696205876,-0.746364255,0.017423564,-1.061243134
-1.016500011,-0.696205876,-0.746364255,-1.2098656
-1.160017624,-1.016500011,-0.696205876,-1.326487861
-1.061243134,-1.160017624,-1.016500011,-1.397640875
-1.2098656,-1.061243134,-1.160017624,-0.689043888
-1.326487861,-1.2098656,-1.061243134,-0.580711442
-1.397640875,-1.326487861,-1.2098656,-0.672396093
-0.689043888,-1.397640875,-1.326487861,-0.520390571
-0.580711442,-0.689043888,-1.397640875,-0.221489341
-0.672396093,-0.580711442,-0.689043888,-0.492452627
-0.520390571,-0.672396093,-0.580711442,-0.027714347
-0.221489341,-0.520390571,-0.672396093,-0.164994416
-0.492452627,-0.221489341,-0.520390571,-0.067297075
-0.027714347,-0.492452627,-0.221489341,0.185092183
-0.164994416,-0.027714347,-0.492452627,0.173999612
-0.067297075,-0.164994416,-0.027714347,0.750950654
0.185092183,-0.067297075,-0.164994416,0.062320098
0.173999612,0.185092183,-0.067297075,0.440763625
0.750950654,0.173999612,0.185092183,0.296091464
0.062320098,0.750950654,0.173999612,0.381601161
0.440763625,0.062320098,0.750950654,0.346612903
0.296091464,0.440763625,0.062320098,0.861905372
0.381601161,0.296091464,0.440763625,1.145380187
0.346612903,0.381601161,0.296091464,1.257967906
0.861905372,0.346612903,0.381601161,1.358322675
1.145380187,0.861905372,0.346612903,1.118126726
1.257967906,1.145380187,0.861905372,1.159994447
1.358322675,1.257967906,1.145380187,1.287200056
1.118126726,1.358322675,1.257967906,1.523116232
1.159994447,1.118126726,1.358322675,1.363634468
1.287200056,1.159994447,1.118126726,1.58796551
1.523116232,1.287200056,1.159994447,1.500448877
1.363634468,1.523116232,1.287200056,1.552542573
1.58796551,1.363634468,1.523116232,1.439917382
1.500448877,1.58796551,1.363634468,1.411738183
1.552542573,1.500448877,1.58796551,1.460480497
1.439917382,1.552542573,1.500448877,1.165122319
1.411738183,1.439917382,1.552542573,1.042245191
1.460480497,1.411738183,1.439917382,0.824947961
1.165122319,1.460480497,1.411738183,0.264477786
1.042245191,1.165122319,1.460480497,0.135294167
0.824947961,1.042245191,1.165122319,-0.245420427
0.264477786,0.824947961,1.042245191,-0.196363572
0.135294167,0.264477786,0.824947961,-0.260630171
-0.245420427,0.135294167,0.264477786,-0.402965345
-0.196363572,-0.245420427,0.135294167,-0.850787552
-0.260630171,-0.196363572,-0.245420427,-1.265488435
-0.402965345,-0.260630171,-0.196363572,-0.683012194
-0.850787552,-0.402965345,-0.260630171,-0.859660551
-1.265488435,-0.850787552,-0.402965345,-0.70109397
-0.683012194,-1.265488435,-0.850787552,-0.450372217
-0.859660551,-0.683012194,-1.265488435,-0.251230341
-0.70109397,-0.859660551,-0.683012194,-0.364218775
-0.450372217,-0.70109397,-0.859660551,-0.398802851
-0.251230341,-0.450372217,-0.70109397,0.370136739
-0.364218775,-0.251230341,-0.450372217,0.543277248
-0.398802851,-0.364218775,-0.251230341,0.725755568
0.370136739,-0.398802851,-0.364218775,0.605588491
0.543277248,0.370136739,-0.398802851,0.796993058
0.725755568,0.543277248,0.370136739,-0.196761201
0.605588491,0.725755568,0.543277248,0.307285434
0.796993058,0.605588491,0.725755568,0.406150041
-0.196761201,0.796993058,0.605588491,0.428583153
0.307285434,-0.196761201,0.796993058,0.559643628
0.406150041,0.307285434,-0.196761201,0.384677831
0.428583153,0.406150041,0.307285434,0.464361164
0.559643628,0.428583153,0.406150041,-0.199871978
0.384677831,0.559643628,0.428583153,-0.008710566
0.464361164,0.384677831,0.559643628,-0.073542246
-0.199871978,0.464361164,0.384677831,0.180388566
-0.008710566,-0.199871978,0.464361164,0.088074
-0.073542246,-0.008710566,-0.199871978,0.588438736
