SPEI12(t-1),SPEI12(t-2),SPEI12(t-3),SPEI12
-0.091472089,-0.083871725,0.138602767,0.013144106
0.013144106,-0.091472089,-0.083871725,0.275771785
0.275771785,0.013144106,-0.091472089,0.112161443
0.112161443,0.275771785,0.013144106,0.212636561
0.212636561,0.112161443,0.275771785,-0.002983488
-0.002983488,0.212636561,0.112161443,0.063122457
0.063122457,-0.002983488,0.212636561,0.136026819
0.136026819,0.063122457,-0.002983488,0.145594124
0.145594124,0.136026819,0.063122457,0.780647681
0.780647681,0.145594124,0.136026819,0.910813593
0.910813593,0.780647681,0.145594124,0.485116041
0.485116041,0.910813593,0.780647681,0.479642135
0.479642135,0.485116041,0.910813593,0.135737247
0.135737247,0.479642135,0.485116041,0.659596604
0.659596604,0.135737247,0.479642135,0.580536081
0.580536081,0.659596604,0.135737247,0.007011028
0.007011028,0.580536081,0.659596604,0.291928104
0.291928104,0.007011028,0.580536081,0.449665526
0.449665526,0.291928104,0.007011028,-0.194260322
-0.194260322,0.449665526,0.291928104,-0.048437433
-0.048437433,-0.194260322,0.449665526,-0.811409041
-0.811409041,-0.048437433,-0.194260322,-0.775064815
-0.775064815,-0.811409041,-0.048437433,-0.689409972
-0.689409972,-0.775064815,-0.811409041,-1.340088844
-1.340088844,-0.689409972,-0.775064815,-1.501234214
-1.501234214,-1.340088844,-0.689409972,-1.854974929
-1.854974929,-1.501234214,-1.340088844,-1.646013443
-1.646013443,-1.854974929,-1.501234214,-1.279872987
-1.279872987,-1.646013443,-1.854974929,-1.418041089
-1.418041089,-1.279872987,-1.646013443,-1.729501885
-1.729501885,-1.418041089,-1.279872987,-1.685779983
-1.685779983,-1.729501885,-1.418041089,-1.594216256
-1.594216256,-1.685779983,-1.729501885,-1.518398541
-1.518398541,-1.594216256,-1.685779983,-1.625911154
-1.625911154,-1.518398541,-1.594216256,-1.377906953
-1.377906953,-1.625911154,-1.518398541,-0.934470658
-0.934470658,-1.377906953,-1.625911154,-0.569478104
-0.569478104,-0.934470658,-1.377906953,-0.562265014
-0.562265014,-0.569478104,-0.934470658,-1.020962735
