SPEI12(t-6),SPEI12(t-7),SPEI12(t-8),SPEI12
0.720099182,0.446640303,0.589228862,0.613355085
1.375322835,0.720099182,0.446640303,0.563923333
1.088580533,1.375322835,0.720099182,0.075559542
0.49808412,1.088580533,1.375322835,0.300506409
0.683303542,0.49808412,1.088580533,0.568567046
0.474436632,0.683303542,0.49808412,0.857300135
0.613355085,0.474436632,0.683303542,0.960645465
0.563923333,0.613355085,0.474436632,0.615055934
0.075559542,0.563923333,0.613355085,-0.048026274
0.300506409,0.075559542,0.563923333,0.062014106
0.568567046,0.300506409,0.075559542,0.167821918
0.857300135,0.568567046,0.300506409,0.168367924
0.960645465,0.857300135,0.568567046,0.293340338
0.615055934,0.960645465,0.857300135,0.430295093
-0.048026274,0.615055934,0.960645465,0.257124766
0.062014106,-0.048026274,0.615055934,0.385885724
0.167821918,0.062014106,-0.048026274,0.27728928
0.168367924,0.167821918,0.062014106,0.380067293
0.293340338,0.168367924,0.167821918,0.433369888
0.430295093,0.293340338,0.168367924,0.075890078
0.257124766,0.430295093,0.293340338,0.206443595
0.385885724,0.257124766,0.430295093,0.25060972
0.27728928,0.385885724,0.257124766,-0.334821388
0.380067293,0.27728928,0.385885724,-0.22755753
0.433369888,0.380067293,0.27728928,-0.362862473
0.075890078,0.433369888,0.380067293,-0.386579569
0.206443595,0.075890078,0.433369888,-0.258001901
0.25060972,0.206443595,0.075890078,-0.824573835
-0.334821388,0.25060972,0.206443595,-0.884071455
-0.22755753,-0.334821388,0.25060972,-1.160558496
-0.362862473,-0.22755753,-0.334821388,-1.259917333
-0.386579569,-0.362862473,-0.22755753,-1.189474129
-0.258001901,-0.386579569,-0.362862473,-1.062462204
-0.824573835,-0.258001901,-0.386579569,-1.218865294
-0.884071455,-0.824573835,-0.258001901,-1.045933206
-1.160558496,-0.884071455,-0.824573835,-1.186496739
-1.259917333,-1.160558496,-0.884071455,-1.209755282
-1.189474129,-1.259917333,-1.160558496,-1.405548629
-1.062462204,-1.189474129,-1.259917333,-1.274740213
-1.218865294,-1.062462204,-1.189474129,-0.993577552
-1.045933206,-1.218865294,-1.062462204,-0.878792733
-1.186496739,-1.045933206,-1.218865294,-0.705547937
-1.209755282,-1.186496739,-1.045933206,-0.72467902
-1.405548629,-1.209755282,-1.186496739,-0.125561677
-1.274740213,-1.405548629,-1.209755282,-0.315504361
-0.993577552,-1.274740213,-1.405548629,0.130633529
-0.878792733,-0.993577552,-1.274740213,0.391878842
-0.705547937,-0.878792733,-0.993577552,0.367392974
-0.72467902,-0.705547937,-0.878792733,0.325958481
-0.125561677,-0.72467902,-0.705547937,0.334368762
-0.315504361,-0.125561677,-0.72467902,0.094001547
0.130633529,-0.315504361,-0.125561677,-0.093687486
0.391878842,0.130633529,-0.315504361,-0.129453073
0.367392974,0.391878842,0.130633529,-0.259992258
0.325958481,0.367392974,0.391878842,-0.281952234
0.334368762,0.325958481,0.367392974,-1.057371944
0.094001547,0.334368762,0.325958481,-0.659606359
-0.093687486,0.094001547,0.334368762,-1.116741079
-0.129453073,-0.093687486,0.094001547,-1.395264125
-0.259992258,-0.129453073,-0.093687486,-1.368386733
-0.281952234,-0.259992258,-0.129453073,-1.432270224
-1.057371944,-0.281952234,-0.259992258,-1.146885296
-0.659606359,-1.057371944,-0.281952234,-1.305803181
-1.116741079,-0.659606359,-1.057371944,-1.226824183
-1.395264125,-1.116741079,-0.659606359,-1.087376096
-1.368386733,-1.395264125,-1.116741079,-1.290635026
-1.432270224,-1.368386733,-1.395264125,-0.710496698
-1.146885296,-1.432270224,-1.368386733,-0.525630761
-1.305803181,-1.146885296,-1.432270224,-0.583518818
-1.226824183,-1.305803181,-1.146885296,-0.492164676
-1.087376096,-1.226824183,-1.305803181,0.015347189
-1.290635026,-1.087376096,-1.226824183,-0.058767138
-0.710496698,-1.290635026,-1.087376096,-0.226036134
-0.525630761,-0.710496698,-1.290635026,-0.448082718
-0.583518818,-0.525630761,-0.710496698,-0.401347469
-0.492164676,-0.583518818,-0.525630761,-0.327492844
0.015347189,-0.492164676,-0.583518818,-0.581399281
-0.058767138,0.015347189,-0.492164676,-0.889820406
-0.226036134,-0.058767138,0.015347189,-1.652855953
-0.448082718,-0.226036134,-0.058767138,-1.600851647
-0.401347469,-0.448082718,-0.226036134,-1.21425863
-0.327492844,-0.401347469,-0.448082718,-1.243606253
-0.581399281,-0.327492844,-0.401347469,-1.363809236
-0.889820406,-0.581399281,-0.327492844,-1.618684712
-1.652855953,-0.889820406,-0.581399281,-1.629908586
-1.600851647,-1.652855953,-0.889820406,-1.450238177
-1.21425863,-1.600851647,-1.652855953,-1.568395087
-1.243606253,-1.21425863,-1.600851647,-1.706104957
-1.363809236,-1.243606253,-1.21425863,-1.813267706
-1.618684712,-1.363809236,-1.243606253,-1.49794314
-1.629908586,-1.618684712,-1.363809236,-1.435205773
-1.450238177,-1.629908586,-1.618684712,-1.473907376
-1.568395087,-1.450238177,-1.629908586,-1.90801693
-1.706104957,-1.568395087,-1.450238177,-1.973758262
-1.813267706,-1.706104957,-1.568395087,-1.685827968
-1.49794314,-1.813267706,-1.706104957,-1.409291835
-1.435205773,-1.49794314,-1.813267706,-1.283282684
-1.473907376,-1.435205773,-1.49794314,-1.383159757
-1.90801693,-1.473907376,-1.435205773,-1.22632995
-1.973758262,-1.90801693,-1.473907376,-1.288470144
-1.685827968,-1.973758262,-1.90801693,-1.108228217
-1.409291835,-1.685827968,-1.973758262,-1.040678459
-1.283282684,-1.409291835,-1.685827968,-0.767517443
-1.383159757,-1.283282684,-1.409291835,-0.907191851
-1.22632995,-1.383159757,-1.283282684,-1.011291774
-1.288470144,-1.22632995,-1.383159757,-1.231448041
-1.108228217,-1.288470144,-1.22632995,-1.513207943
-1.040678459,-1.108228217,-1.288470144,-1.729796273
-0.767517443,-1.040678459,-1.108228217,-1.992961219
-0.907191851,-0.767517443,-1.040678459,-1.948361978
-1.011291774,-0.907191851,-0.767517443,-1.977079519
-1.231448041,-1.011291774,-0.907191851,-1.833917415
-1.513207943,-1.231448041,-1.011291774,-1.857791068
-1.729796273,-1.513207943,-1.231448041,-1.890420786
-1.992961219,-1.729796273,-1.513207943,-1.866169576
-1.948361978,-1.992961219,-1.729796273,-1.698269694
-1.977079519,-1.948361978,-1.992961219,-1.266516043
-1.833917415,-1.977079519,-1.948361978,-0.514305902
-1.857791068,-1.833917415,-1.977079519,-0.198990418
-1.890420786,-1.857791068,-1.833917415,0.445963761
-1.866169576,-1.890420786,-1.857791068,0.668304712
-1.698269694,-1.866169576,-1.890420786,0.421730604
-1.266516043,-1.698269694,-1.866169576,0.396908498
-0.514305902,-1.266516043,-1.698269694,0.776025144
-0.198990418,-0.514305902,-1.266516043,0.659208894
0.445963761,-0.198990418,-0.514305902,0.702084509
0.668304712,0.445963761,-0.198990418,0.718690506
0.421730604,0.668304712,0.445963761,0.456240492
0.396908498,0.421730604,0.668304712,0.48179564
0.776025144,0.396908498,0.421730604,-0.329763652
0.659208894,0.776025144,0.396908498,-0.211501694
0.702084509,0.659208894,0.776025144,-0.929049688
0.718690506,0.702084509,0.659208894,-0.850315945
0.456240492,0.718690506,0.702084509,-0.91055506
0.48179564,0.456240492,0.718690506,-0.806037899
-0.329763652,0.48179564,0.456240492,-1.150133484
-0.211501694,-0.329763652,0.48179564,-1.155885754
-0.929049688,-0.211501694,-0.329763652,-1.308685456
-0.850315945,-0.929049688,-0.211501694,-1.212898627
-0.91055506,-0.850315945,-0.929049688,-1.215302123
-0.806037899,-0.91055506,-0.850315945,-1.241543551
-1.150133484,-0.806037899,-0.91055506,-1.070124101
-1.155885754,-1.150133484,-0.806037899,-1.132493084
-1.308685456,-1.155885754,-1.150133484,-1.001583993
-1.212898627,-1.308685456,-1.155885754,-0.899083154
-1.215302123,-1.212898627,-1.308685456,-0.522205752
-1.241543551,-1.215302123,-1.212898627,-0.966621805
-1.070124101,-1.241543551,-1.215302123,-0.735689202
-1.132493084,-1.070124101,-1.241543551,-0.80144927
-1.001583993,-1.132493084,-1.070124101,-0.563035493
